,国证价值,内地消费,中证信息,中证新能,中证医药,沪深300,中证500,中证800,中证1000,国证A指
date,399371.SZ,000942.SH,000935.SH,399808.SZ,000933.SH,000300.SH,000905.SH,000906.SH,000852.SH,399317.SZ
2019/10/17,0.208685714,0.848228571,0.434514286,0.180342857,0.471085714,0.501485714,0.215542857,0.389028571,0.2144,0.266285714
2019/10/18,0.181485714,0.841142857,0.405714286,0.173942857,0.471771429,0.457828571,0.200228571,0.351085714,0.199314286,0.239771429
2019/10/21,0.198171429,0.856685714,0.412114286,0.178057143,0.459657143,0.482285714,0.2,0.375314286,0.192,0.254857143
2019/10/22,0.203428571,0.864228571,0.443885714,0.186285714,0.489828571,0.4944,0.217142857,0.389714286,0.2128,0.273371429
2019/10/23,0.197028571,0.839085714,0.432685714,0.181485714,0.440914286,0.471314286,0.2048,0.367085714,0.197714286,0.255085714
2019/10/24,0.205942857,0.826971429,0.440228571,0.184,0.428114286,0.474742857,0.205257143,0.372571429,0.190171429,0.255771429
2019/10/25,0.203428571,0.863771429,0.467657143,0.197714286,0.458285714,0.497142857,0.214857143,0.390857143,0.208685714,0.277028571
2019/10/28,0.199771429,0.885028571,0.5792,0.2384,0.506057143,0.505142857,0.248914286,0.4192,0.258057143,0.314514286
2019/10/29,0.187428571,0.898971429,0.5104,0.231085714,0.526171429,0.484114286,0.230171429,0.392914286,0.241828571,0.288
2019/10/30,0.182628571,0.890285714,0.497142857,0.212571429,0.499657143,0.461257143,0.220342857,0.368228571,0.215314286,0.264685714
2019/10/31,0.1744,0.857371429,0.460342857,0.184685714,0.514971429,0.4304,0.210285714,0.336914286,0.1904,0.229028571
2019/11/1,0.210057143,0.8752,0.4832,0.193371429,0.550171429,0.470171429,0.224685714,0.379657143,0.206171429,0.261257143
2019/11/4,0.226285714,0.886857143,0.5072,0.203657143,0.576914286,0.493714286,0.236114286,0.407085714,0.229942857,0.287771429
2019/11/5,0.230171429,0.885257143,0.520457143,0.216,0.567771429,0.497828571,0.242057143,0.416914286,0.224685714,0.2896
2019/11/6,0.230628571,0.872914286,0.4928,0.226057143,0.554742857,0.490514286,0.228342857,0.402057143,0.204114286,0.273828571
2019/11/7,0.232228571,0.8864,0.514057143,0.229714286,0.5824,0.497371429,0.241828571,0.4144,0.229485714,0.291428571
2019/11/8,0.214857143,0.887314286,0.524114286,0.2272,0.5792,0.477257143,0.2352,0.392228571,0.2224,0.278171429
2019/11/11,0.165714286,0.8528,0.4672,0.183085714,0.514742857,0.418971429,0.191771429,0.3168,0.163885714,0.206628571
2019/11/12,0.168,0.852114286,0.4688,0.182857143,0.534628571,0.424685714,0.195885714,0.321828571,0.171428571,0.211885714
2019/11/13,0.152228571,0.852114286,0.489142857,0.171657143,0.554285714,0.408,0.191314286,0.312228571,0.163885714,0.199314286
2019/11/14,0.151771429,0.8576,0.534857143,0.185828571,0.586514286,0.415085714,0.208914286,0.321828571,0.180571429,0.219885714
2019/11/15,0.141028571,0.837257143,0.509028571,0.163885714,0.552685714,0.389028571,0.189485714,0.294628571,0.153828571,0.190171429
2019/11/18,0.1536,0.834971429,0.498285714,0.161828571,0.56,0.401828571,0.197257143,0.308114286,0.159542857,0.197714286
2019/11/19,0.166171429,0.848,0.562285714,0.191314286,0.606857143,0.422171429,0.225371429,0.332114286,0.1888,0.221714286
2019/11/20,0.144914286,0.837257143,0.532571429,0.181942857,0.595428571,0.3872,0.2096,0.3024,0.179885714,0.201142857
2019/11/21,0.137142857,0.8272,0.526171429,0.185828571,0.5488,0.372114286,0.210742857,0.290057143,0.176228571,0.191085714
2019/11/22,0.133485714,0.795885714,0.453714286,0.194971429,0.467885714,0.345371429,0.194285714,0.266285714,0.1504,0.167771429
2019/11/25,0.177371429,0.801828571,0.404342857,0.209371429,0.447542857,0.376,0.197942857,0.289371429,0.145142857,0.181028571
2019/11/26,0.168914286,0.810742857,0.426057143,0.235428571,0.453714286,0.3824,0.182628571,0.2896,0.141485714,0.175771429
2019/11/27,0.1632,0.8,0.442285714,0.227885714,0.440685714,0.368228571,0.194971429,0.282742857,0.141942857,0.174171429
2019/11/28,0.151542857,0.784685714,0.429942857,0.221942857,0.442742857,0.351085714,0.184685714,0.270857143,0.135314286,0.1632
2019/11/29,0.138971429,0.738971429,0.441142857,0.2304,0.394742857,0.317942857,0.190171429,0.249828571,0.137371429,0.1552
2019/12/2,0.150171429,0.768228571,0.481142857,0.245028571,0.371428571,0.336685714,0.208457143,0.2688,0.151314286,0.173485714
2019/12/3,0.157942857,0.758171429,0.4896,0.249142857,0.357714286,0.343542857,0.207542857,0.268342857,0.153142857,0.175085714
2019/12/4,0.148114286,0.768685714,0.4944,0.2464,0.370285714,0.335542857,0.206628571,0.265828571,0.161142857,0.174628571
2019/12/5,0.162971429,0.7792,0.559314286,0.282285714,0.3984,0.362514286,0.233828571,0.292342857,0.1856,0.199771429
2019/12/6,0.167314286,0.807314286,0.5968,0.299657143,0.413714286,0.383771429,0.253485714,0.312685714,0.200457143,0.220571429
2019/12/9,0.179657143,0.809828571,0.605485714,0.303771429,0.365028571,0.382628571,0.261942857,0.3168,0.2112,0.228571429
2019/12/10,0.173257143,0.806857143,0.6464,0.298514286,0.388342857,0.378742857,0.266514286,0.316571429,0.225828571,0.229942857
2019/12/11,0.185142857,0.791542857,0.612114286,0.273828571,0.374857143,0.383771429,0.2592,0.317942857,0.211428571,0.226057143
2019/12/12,0.179885714,0.772571429,0.607771429,0.2672,0.3776,0.368685714,0.253942857,0.304914286,0.210285714,0.213714286
2019/12/13,0.228342857,0.820114286,0.670857143,0.318628571,0.4288,0.448228571,0.281828571,0.376457143,0.252342857,0.276342857
2019/12/16,0.239085714,0.813714286,0.7024,0.358857143,0.557485714,0.496228571,0.287085714,0.4352,0.290742857,0.311542857
2019/12/17,0.266971429,0.840228571,0.735314286,0.371657143,0.590857143,0.549714286,0.304457143,0.478171429,0.319314286,0.367085714
2019/12/18,0.264457143,0.841828571,0.735771429,0.368457143,0.561828571,0.543542857,0.309942857,0.473142857,0.322057143,0.365257143
2019/12/19,0.271771429,0.832,0.717257143,0.370742857,0.566628571,0.537142857,0.312,0.470628571,0.329371429,0.368457143
2019/12/20,0.2624,0.821714286,0.674514286,0.361828571,0.530971429,0.522742857,0.295314286,0.454171429,0.298742857,0.340342857
2019/12/23,0.234285714,0.799085714,0.586285714,0.344457143,0.5024,0.4656,0.259885714,0.398171429,0.253942857,0.277257143
2019/12/24,0.2448,0.8048,0.636114286,0.365942857,0.506514286,0.483428571,0.285257143,0.4208,0.2832,0.2976
2019/12/25,0.234971429,0.789028571,0.6704,0.371885714,0.507428571,0.476114286,0.290285714,0.4176,0.291657143,0.298285714
2019/12/26,0.254628571,0.784685714,0.669714286,0.367542857,0.517714286,0.5024,0.292571429,0.4368,0.296914286,0.319314286
2019/12/27,0.262628571,0.809828571,0.622857143,0.366628571,0.500571429,0.507657143,0.285485714,0.436342857,0.290057143,0.312
2019/12/30,0.285257143,0.840914286,0.6432,0.384685714,0.517714286,0.561142857,0.307885714,0.4752,0.304685714,0.360457143
2019/12/31,0.293485714,0.852114286,0.654857143,0.385371429,0.584,0.573485714,0.316342857,0.487085714,0.321142857,0.3744
2020/1/2,0.3312,0.867885714,0.730971429,0.400457143,0.5984,0.613942857,0.3328,0.522057143,0.344457143,0.425142857
2020/1/3,0.330742857,0.831542857,0.737142857,0.403428571,0.584685714,0.606171429,0.335771429,0.520228571,0.3488,0.425828571
2020/1/6,0.319771429,0.818742857,0.753828571,0.4176,0.568685714,0.597028571,0.343542857,0.514285714,0.352685714,0.431314286
2020/1/7,0.336228571,0.856228571,0.763657143,0.424,0.6096,0.615314286,0.354285714,0.529828571,0.363657143,0.456457143
2020/1/8,0.306285714,0.853714286,0.738514286,0.419657143,0.576685714,0.575542857,0.341942857,0.503314286,0.3552,0.418971429
2020/1/9,0.317485714,0.878857143,0.767771429,0.4304,0.6352,0.603885714,0.352,0.524571429,0.365485714,0.452571429
2020/1/10,0.305828571,0.869942857,0.759771429,0.414171429,0.632685714,0.590171429,0.343314286,0.510628571,0.357714286,0.439542857
2020/1/13,0.317942857,0.888,0.780114286,0.434971429,0.647085714,0.613942857,0.357257143,0.535314286,0.367542857,0.467428571
2020/1/14,0.318628571,0.881828571,0.780114286,0.440685714,0.6384,0.610057143,0.357942857,0.531657143,0.370285714,0.463314286
2020/1/15,0.290057143,0.877714286,0.786514286,0.432,0.640228571,0.587657143,0.354057143,0.516114286,0.368457143,0.453257143
2020/1/16,0.2704,0.871085714,0.787428571,0.431542857,0.646171429,0.567314286,0.354514286,0.500342857,0.368228571,0.4432
2020/1/17,0.270628571,0.866285714,0.780342857,0.426514286,0.656685714,0.565942857,0.351542857,0.497371429,0.3632,0.437714286
2020/1/20,0.279085714,0.856228571,0.800685714,0.447314286,0.678171429,0.592228571,0.364342857,0.523885714,0.3744,0.465828571
2020/1/21,0.226514286,0.789485714,0.7728,0.418971429,0.689142857,0.514285714,0.340114286,0.463314286,0.353828571,0.405485714
2020/1/22,0.2288,0.781028571,0.791314286,0.449371429,0.666971429,0.531657143,0.350857143,0.472914286,0.3584,0.416685714
2020/1/23,0.151542857,0.686628571,0.759085714,0.411428571,0.616,0.405942857,0.306514286,0.376914286,0.310171429,0.2928
2020/2/3,0.064228571,0.500342857,0.573942857,0.293942857,0.4912,0.160228571,0.135314286,0.127314286,0.136914286,0.099657143
2020/2/4,0.0832,0.562285714,0.644571429,0.3424,0.564342857,0.205257143,0.161142857,0.1696,0.144914286,0.115885714
2020/2/5,0.089371429,0.591085714,0.664457143,0.373942857,0.634057143,0.227657143,0.205028571,0.205942857,0.193142857,0.144457143
2020/2/6,0.096914286,0.632228571,0.698971429,0.395885714,0.686171429,0.284571429,0.256457143,0.261942857,0.243428571,0.196342857
2020/2/7,0.095542857,0.632457143,0.702628571,0.380571429,0.645257143,0.277714286,0.263085714,0.2608,0.256914286,0.207314286
2020/2/10,0.098971429,0.64,0.692114286,0.405714286,0.614857143,0.290742857,0.274514286,0.273371429,0.269257143,0.228114286
2020/2/11,0.105828571,0.6768,0.719314286,0.403428571,0.632,0.320685714,0.278628571,0.294628571,0.271085714,0.242514286
2020/2/12,0.1088,0.683428571,0.732571429,0.449142857,0.653714286,0.338057143,0.303542857,0.3216,0.292114286,0.272457143
2020/2/13,0.104685714,0.662628571,0.729828571,0.437028571,0.624685714,0.319771429,0.290971429,0.298742857,0.283657143,0.253028571
2020/2/14,0.112685714,0.676571429,0.7424,0.431542857,0.642514286,0.3424,0.2992,0.326171429,0.295542857,0.2688
2020/2/17,0.136457143,0.714285714,0.767314286,0.490742857,0.6816,0.4224,0.341257143,0.403657143,0.346742857,0.356571429
2020/2/18,0.125485714,0.701942857,0.766171429,0.514057143,0.6704,0.394971429,0.344685714,0.393142857,0.358628571,0.368
2020/2/19,0.124114286,0.718171429,0.766171429,0.497371429,0.637257143,0.393371429,0.341257143,0.389714286,0.355428571,0.3568
2020/2/20,0.151542857,0.773485714,0.778742857,0.552457143,0.656457143,0.472914286,0.355885714,0.444342857,0.369371429,0.424
2020/2/21,0.148114286,0.755428571,0.778285714,0.546971429,0.658742857,0.473142857,0.362514286,0.448228571,0.378285714,0.430171429
2020/2/24,0.128,0.726171429,0.778971429,0.529371429,0.654171429,0.447771429,0.369142857,0.433371429,0.3888,0.429714286
2020/2/25,0.117257143,0.7312,0.781485714,0.558628571,0.6752,0.4304,0.3776,0.432685714,0.392914286,0.429714286
2020/2/26,0.120914286,0.706971429,0.750628571,0.490742857,0.600685714,0.391314286,0.348114286,0.3872,0.363657143,0.389257143
2020/2/27,0.124114286,0.6976,0.737371429,0.474514286,0.608457143,0.390171429,0.346514286,0.382171429,0.3632,0.390628571
2020/2/28,0.093257143,0.621257143,0.705142857,0.387885714,0.556114286,0.2816,0.286628571,0.274742857,0.301257143,0.255085714
2020/3/2,0.134171429,0.673828571,0.722285714,0.422171429,0.591085714,0.364114286,0.332114286,0.3616,0.347428571,0.357028571
2020/3/3,0.137371429,0.694628571,0.725485714,0.4416,0.635657143,0.3888,0.3424,0.376228571,0.3616,0.3872
2020/3/4,0.155428571,0.697828571,0.696228571,0.426285714,0.613257143,0.390628571,0.335085714,0.376228571,0.356342857,0.386057143
2020/3/5,0.1984,0.751542857,0.700342857,0.455085714,0.647085714,0.472228571,0.3536,0.427657143,0.374628571,0.424914286
2020/3/6,0.158628571,0.722514286,0.676342857,0.444114286,0.638171429,0.3984,0.3408,0.385371429,0.354285714,0.392
2020/3/9,0.104685714,0.630171429,0.624457143,0.367771429,0.590857143,0.290057143,0.284571429,0.297828571,0.301028571,0.302171429
2020/3/10,0.128914286,0.703771429,0.662628571,0.405714286,0.608914286,0.349485714,0.322285714,0.353371429,0.333942857,0.364342857
2020/3/11,0.112228571,0.690285714,0.645714286,0.392,0.581714286,0.311314286,0.306057143,0.323428571,0.32,0.3312
2020/3/12,0.095542857,0.641828571,0.6384,0.371885714,0.537828571,0.273371429,0.288,0.281142857,0.3024,0.283657143
2020/3/13,0.084342857,0.615542857,0.641828571,0.371428571,0.510628571,0.234057143,0.281828571,0.254628571,0.2992,0.250057143
2020/3/16,0.056685714,0.513828571,0.581257143,0.296914286,0.448,0.154057143,0.218057143,0.148342857,0.2544,0.144914286
2020/3/17,0.054857143,0.495085714,0.597028571,0.303771429,0.458057143,0.149485714,0.224685714,0.143085714,0.254628571,0.138285714
2020/3/18,0.036342857,0.469942857,0.570971429,0.283657143,0.429714286,0.123428571,0.192,0.1136,0.237714286,0.112228571
2020/3/19,0.018742857,0.438628571,0.607542857,0.2832,0.399771429,0.111542857,0.203428571,0.094171429,0.253942857,0.1072
2020/3/20,0.036114286,0.474057143,0.600228571,0.2768,0.476342857,0.127085714,0.224685714,0.125485714,0.261942857,0.125714286
2020/3/23,0.009828571,0.394285714,0.480457143,0.223771429,0.424685714,0.095542857,0.149485714,0.063771429,0.201828571,0.086857143
2020/3/24,0.031542857,0.460342857,0.512914286,0.245028571,0.495542857,0.120457143,0.181485714,0.104,0.229942857,0.106285714
2020/3/25,0.055771429,0.5088,0.569371429,0.272457143,0.546285714,0.152228571,0.226285714,0.1488,0.259657143,0.145828571
2020/3/26,0.048228571,0.490057143,0.540571429,0.256685714,0.571885714,0.140571429,0.205485714,0.132571429,0.250514286,0.127771429
2020/3/27,0.054857143,0.502171429,0.527085714,0.258285714,0.558171429,0.146742857,0.197714286,0.1344,0.244342857,0.126857143
2020/3/30,0.046171429,0.482285714,0.448,0.251657143,0.540571429,0.130514286,0.169371429,0.114971429,0.207771429,0.106285714
2020/3/31,0.041142857,0.532342857,0.437257143,0.263085714,0.554057143,0.129371429,0.178514286,0.116114286,0.2144,0.107428571
2020/4/1,0.0368,0.502857143,0.456228571,0.264914286,0.527085714,0.1248,0.166857143,0.108114286,0.203657143,0.100571429
2020/4/2,0.048685714,0.5312,0.546057143,0.289142857,0.551542857,0.148342857,0.213942857,0.141485714,0.242971429,0.129828571
2020/4/3,0.042057143,0.534628571,0.521828571,0.275657143,0.576914286,0.139885714,0.199542857,0.128685714,0.237942857,0.122285714
2020/4/7,0.061485714,0.587657143,0.568,0.295542857,0.615542857,0.1696,0.248228571,0.176228571,0.272914286,0.165257143
2020/4/8,0.055085714,0.552914286,0.5696,0.288685714,0.609828571,0.161142857,0.248685714,0.168228571,0.275885714,0.161142857
2020/4/9,0.057828571,0.5776,0.574857143,0.289828571,0.650057143,0.167314286,0.264,0.180571429,0.2864,0.179428571
2020/4/10,0.054857143,0.584,0.554514286,0.272457143,0.638628571,0.160228571,0.234742857,0.1616,0.2672,0.150171429
2020/4/13,0.0544,0.587428571,0.516114286,0.260114286,0.655314286,0.155885714,0.224,0.152457143,0.257371429,0.139428571
2020/4/14,0.072,0.640457143,0.573942857,0.301714286,0.669257143,0.187885714,0.263314286,0.197028571,0.282057143,0.186514286
2020/4/15,0.062171429,0.613485714,0.574857143,0.305371429,0.6672,0.175085714,0.259428571,0.183771429,0.276114286,0.169828571
2020/4/16,0.058514286,0.607542857,0.584685714,0.316342857,0.6704,0.175771429,0.2688,0.190171429,0.282971429,0.177371429
2020/4/17,0.073142857,0.647771429,0.602285714,0.333257143,0.666742857,0.200457143,0.271771429,0.206171429,0.288685714,0.193371429
2020/4/20,0.077485714,0.691885714,0.6208,0.336228571,0.682057143,0.212571429,0.2896,0.223542857,0.308114286,0.217371429
2020/4/21,0.061714286,0.6576,0.602742857,0.3216,0.6672,0.181485714,0.276114286,0.196114286,0.3056,0.191771429
2020/4/22,0.066057143,0.699657143,0.605257143,0.340342857,0.676342857,0.198628571,0.285257143,0.211885714,0.313371429,0.211428571
2020/4/23,0.060571429,0.699885714,0.587885714,0.298514286,0.672685714,0.188342857,0.273828571,0.202514286,0.304457143,0.200457143
2020/4/24,0.046628571,0.670857143,0.5632,0.2944,0.648685714,0.168,0.245485714,0.178742857,0.284114286,0.168685714
2020/4/27,0.064,0.675428571,0.559085714,0.296914286,0.661257143,0.182628571,0.251885714,0.194971429,0.286628571,0.177828571
2020/4/28,0.061714286,0.674285714,0.553828571,0.306971429,0.648685714,0.197714286,0.237257143,0.1984,0.2704,0.169371429
2020/4/29,0.0784,0.677485714,0.554285714,0.301942857,0.6448,0.202285714,0.242285714,0.204114286,0.271085714,0.175771429
2020/4/30,0.100114286,0.711314286,0.634971429,0.362742857,0.639771429,0.252114286,0.3088,0.264,0.321371429,0.236571429
2020/5/6,0.0976,0.755885714,0.662171429,0.391542857,0.677028571,0.265828571,0.343085714,0.283428571,0.356571429,0.262171429
2020/5/7,0.0928,0.768,0.667885714,0.390857143,0.687771429,0.259657143,0.349257143,0.279314286,0.367085714,0.260342857
2020/5/8,0.106285714,0.7936,0.674285714,0.395657143,0.693485714,0.279542857,0.362971429,0.300571429,0.381714286,0.282971429
2020/5/11,0.114514286,0.807771429,0.680228571,0.388342857,0.693942857,0.282514286,0.365714286,0.304228571,0.386285714,0.2848
2020/5/12,0.106971429,0.821485714,0.681828571,0.394285714,0.706742857,0.279314286,0.369371429,0.301257143,0.392685714,0.287314286
2020/5/13,0.108114286,0.842285714,0.696914286,0.405028571,0.7296,0.290971429,0.378742857,0.315428571,0.406171429,0.307657143
2020/5/14,0.090971429,0.831085714,0.6896,0.3856,0.72,0.259885714,0.368228571,0.287771429,0.396571429,0.275885714
2020/5/15,0.085257143,0.808914286,0.691885714,0.398857143,0.706057143,0.252571429,0.370971429,0.281371429,0.399314286,0.275885714
2020/5/18,0.0912,0.8496,0.673142857,0.3904,0.7312,0.261257143,0.370514286,0.289828571,0.4016,0.2816
2020/5/19,0.104685714,0.8624,0.698285714,0.407085714,0.735771429,0.285714286,0.3872,0.314971429,0.416228571,0.315885714
2020/5/20,0.096685714,0.822857143,0.672228571,0.416228571,0.711542857,0.269028571,0.367771429,0.293028571,0.396114286,0.285942857
2020/5/21,0.085257143,0.820114286,0.653714286,0.391085714,0.718628571,0.255314286,0.355657143,0.274057143,0.379885714,0.264457143
2020/5/22,0.056457143,0.743771429,0.618514286,0.352228571,0.6656,0.188571429,0.318171429,0.216,0.344228571,0.219428571
2020/5/25,0.061942857,0.7968,0.621485714,0.3632,0.695085714,0.197942857,0.325942857,0.222171429,0.354971429,0.226971429
2020/5/26,0.079085714,0.830628571,0.672457143,0.396114286,0.7312,0.232914286,0.367085714,0.259428571,0.395885714,0.270171429
2020/5/27,0.078628571,0.821257143,0.649142857,0.392228571,0.712685714,0.2192,0.355428571,0.245942857,0.389714286,0.258971429
2020/5/28,0.086171429,0.815085714,0.638171429,0.379657143,0.686857143,0.228114286,0.346971429,0.248228571,0.383085714,0.256685714
2020/5/29,0.080914286,0.872,0.619885714,0.384457143,0.707885714,0.226514286,0.357485714,0.253028571,0.395885714,0.264914286
2020/6/1,0.114285714,0.915885714,0.679085714,0.431771429,0.730971429,0.307428571,0.405942857,0.336457143,0.430171429,0.356342857
2020/6/2,0.136,0.893257143,0.698285714,0.438628571,0.732342857,0.336228571,0.418057143,0.364114286,0.437714286,0.382171429
2020/6/3,0.136685714,0.893257143,0.701485714,0.433828571,0.738971429,0.336914286,0.4208,0.3648,0.437714286,0.384914286
